"id","pmid","title","author","refrence"
"1048","11467858","Structure-activity analysis of SMAP-29, a sheep leukocytes-derived antimicrobial peptide.","Shin SY,Park EJ,Yang ST,Jung HJ,Eom SH,Song WK,Kim Y,Hahm KS","Biochem Biophys Res Commun. 2001 Jul 27;285(4):1046-51."
"1049","11467858","Structure-activity analysis of SMAP-29, a sheep leukocytes-derived antimicrobial peptide.","Shin SY,Park EJ,Yang ST,Jung HJ,Eom SH,Song WK,Kim Y,Hahm KS","Biochem Biophys Res Commun. 2001 Jul 27;285(4):1046-51."
"1050","11467858","Structure-activity analysis of SMAP-29, a sheep leukocytes-derived antimicrobial peptide.","Shin SY,Park EJ,Yang ST,Jung HJ,Eom SH,Song WK,Kim Y,Hahm KS","Biochem Biophys Res Commun. 2001 Jul 27;285(4):1046-51."
"1052","15544856","An antimicrobial peptide from the skin secretions of the mountain chicken frog Leptodactylus fallax (Anura:Leptodactylidae).","Rollins-Smith LA,King JD, Nielsen, Per ,Nielsen PF,Sonnevend A","Regul Pept. 2005 Jan 15;124(1-3):173-8."
"1053","16236555","Pentadactylin: an antimicrobial peptide from the skin secretions of the South American bullfrog Leptodactylus pentadactylus.","King JD,Al-Ghaferi N,Abraham B,Sonnevend A,Leprince J, Nielsen, Per ,Nielsen PF","Comp Biochem Physiol C Toxicol Pharmacol. 2005 Aug;141(4):393-7. Epub 2005 Oct 19."
"1054","16413829","Antimicrobial peptides from the skin of the Tsushima brown frog Rana tsushimensis.","Conlon JM,Al-Ghaferi N,Abraham B,Sonnevend A,Coquet L,Leprince J,Jouenne T,Vaudry H","Comp Biochem Physiol C Toxicol Pharmacol. 2006 May;143(1):42-9. Epub 2006 Jan 18."
"1055","16413829","Antimicrobial peptides from the skin of the Tsushima brown frog Rana tsushimensis.","Conlon JM,Al-Ghaferi N,Abraham B,Sonnevend A,Coquet L,Leprince J,Jouenne T,Vaudry H","Comp Biochem Physiol C Toxicol Pharmacol. 2006 May;143(1):42-9. Epub 2006 Jan 18."
"1067","19799950","Isolation, characterization and anti-cancer activity of SK84, a novel glycine-rich antimicrobial peptide from Drosophila virilis.","Lu J","Peptides. 2010 Jan;31(1):44-50. doi: 10.1016/j.peptides.2009.09.028. Epub 2009 Sep 30."
"1068","19799950","Isolation, characterization and anti-cancer activity of SK84, a novel glycine-rich antimicrobial peptide from Drosophila virilis.","Lu J","Peptides. 2010 Jan;31(1):44-50. doi: 10.1016/j.peptides.2009.09.028. Epub 2009 Sep 30."
"1069","20044030","Primary structures of skin antimicrobial peptides indicate a close, but not conspecific, phylogenetic relationship between the leopard frogs Lithobates onca and Lithobates yavapaiensis (Ranidae).","Conlon JM,Coquet L,Leprince J,Jouenne T,Vaudry H","Comp Biochem Physiol C Toxicol Pharmacol. 2010 Apr;151(3):313-7. doi: 10.1016/j.cbpc.2009.12.004. Epub 2009 Dec 31."
"1070","20044030","Primary structures of skin antimicrobial peptides indicate a close, but not conspecific, phylogenetic relationship between the leopard frogs Lithobates onca and Lithobates yavapaiensis (Ranidae).","Conlon JM,Coquet L,Leprince J,Jouenne T,Vaudry H","Comp Biochem Physiol C Toxicol Pharmacol. 2010 Apr;151(3):313-7. doi: 10.1016/j.cbpc.2009.12.004. Epub 2009 Dec 31."
"1071","20044030","Primary structures of skin antimicrobial peptides indicate a close, but not conspecific, phylogenetic relationship between the leopard frogs Lithobates onca and Lithobates yavapaiensis (Ranidae).","Conlon JM,Coquet L,Leprince J,Jouenne T,Vaudry H","Comp Biochem Physiol C Toxicol Pharmacol. 2010 Apr;151(3):313-7. doi: 10.1016/j.cbpc.2009.12.004. Epub 2009 Dec 31."
"1072","20153801","Novel families of antimicrobial peptides with multiple functions from skin of Xizang plateau frog, Nanorana parkeri.","Lu Z,Zhai L,Wang H,Che Q,Wang D,Feng F,Zhao Z","Biochimie. 2010 May;92(5):475-81. doi: 10.1016/j.biochi.2010.01.025. Epub 2010 Feb 12."
"1073","20153801","Novel families of antimicrobial peptides with multiple functions from skin of Xizang plateau frog, Nanorana parkeri.","Lu Z,Zhai L,Wang H,Che Q,Wang D,Feng F,Zhao Z","Biochimie. 2010 May;92(5):475-81. doi: 10.1016/j.biochi.2010.01.025. Epub 2010 Feb 12."
"1074","20153801","Novel families of antimicrobial peptides with multiple functions from skin of Xizang plateau frog, Nanorana parkeri.","Lu Z,Zhai L,Wang H,Che Q,Wang D,Feng F,Zhao Z","Biochimie. 2010 May;92(5):475-81. doi: 10.1016/j.biochi.2010.01.025. Epub 2010 Feb 12."
"1075","20969885","Vejovine, a new antibiotic from the scorpion venom of Vaejovis mexicanus.","Hernandez-Aponte CA,Silva-Sanchez J,Quintero-Hernandez V,Rodriguez-Romero A,Balderas C,Possani LD","Toxicon. 2011 Jan;57(1):84-92. doi: 10.1016/j.toxicon.2010.10.008. Epub 2010 Oct 20."
"1076","17114219","Orientation and dynamics of melittin in membranes of varying composition utilizing NBD fluorescence.","Raghuraman H","Biophys J. 2007 Feb 15;92(4):1271-83. Epub 2006 Nov 17."
"1077","17145799","Length effects in antimicrobial peptides of the (RW)n series.","Liu Z,Brady A,Young A,Rasimick B,Chen K,Zhou C","Antimicrob Agents Chemother. 2007 Feb;51(2):597-603. Epub 2006 Dec 4."
"1078","17145799","Length effects in antimicrobial peptides of the (RW)n series.","Liu Z,Brady A,Young A,Rasimick B,Chen K,Zhou C","Antimicrob Agents Chemother. 2007 Feb;51(2):597-603. Epub 2006 Dec 4."
"1079","17145799","Length effects in antimicrobial peptides of the (RW)n series.","Liu Z,Brady A,Young A,Rasimick B,Chen K,Zhou C","Antimicrob Agents Chemother. 2007 Feb;51(2):597-603. Epub 2006 Dec 4."
"1080","17145799","Length effects in antimicrobial peptides of the (RW)n series.","Liu Z,Brady A,Young A,Rasimick B,Chen K,Zhou C","Antimicrob Agents Chemother. 2007 Feb;51(2):597-603. Epub 2006 Dec 4."
"1081","17145799","Length effects in antimicrobial peptides of the (RW)n series.","Liu Z,Brady A,Young A,Rasimick B,Chen K,Zhou C","Antimicrob Agents Chemother. 2007 Feb;51(2):597-603. Epub 2006 Dec 4."
"1083","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1084","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1082","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1085","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1086","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1087","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1088","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1089","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1090","17158938","Role of peptide hydrophobicity in the mechanism of action of alpha-helical antimicrobial peptides.","Chen Y,Guarnieri MT,Vasil AI,Vasil ML,Mant CT","Antimicrob Agents Chemother. 2007 Apr;51(4):1398-406. Epub 2006 Dec 11."
"1091","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1092","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1093","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1094","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1095","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1096","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1097","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1098","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1099","17212422","Interplay among folding, sequence, and lipophilicity in the antibacterial and hemolytic activities of alpha/beta-peptides.","Schmitt MA,Weisblum B","J Am Chem Soc. 2007 Jan 17;129(2):417-28."
"1100","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1101","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1102","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1103","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1104","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1105","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1106","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1107","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1108","17307975","Antiplasmodial activity of lauryl-lysine oligomers.","Radzishevsky I,Krugliak M,Ginsburg H","Antimicrob Agents Chemother. 2007 May;51(5):1753-9. Epub 2007 Feb 16."
"1109","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1110","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1111","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1112","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1113","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1114","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1115","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1116","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1117","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1118","17328560","Solution structure and cell selectivity of piscidin 1 and its analogues.","Lee SA,Kim YK,Lim SS,Zhu WL,Ko H,Shin SY,Hahm KS","Biochemistry. 2007 Mar 27;46(12):3653-63. Epub 2007 Mar 1."
"1119","17389605","Rationale for the design of shortened derivatives of the NK-lysin-derived antimicrobial peptide NK-2 with improved activity against Gram-negative pathogens.","Andra J,Monreal D,Martinez de Tejada G,Olak C,Brezesinski G,Gomez SS,Goldmann T,Bartels R,Brandenburg K","J Biol Chem. 2007 May 18;282(20):14719-28. Epub 2007 Mar 27."
"1120","17389605","Rationale for the design of shortened derivatives of the NK-lysin-derived antimicrobial peptide NK-2 with improved activity against Gram-negative pathogens.","Andra J,Monreal D,Martinez de Tejada G,Olak C,Brezesinski G,Gomez SS,Goldmann T,Bartels R,Brandenburg K","J Biol Chem. 2007 May 18;282(20):14719-28. Epub 2007 Mar 27."
"1121","17389605","Rationale for the design of shortened derivatives of the NK-lysin-derived antimicrobial peptide NK-2 with improved activity against Gram-negative pathogens.","Andra J,Monreal D,Martinez de Tejada G,Olak C,Brezesinski G,Gomez SS,Goldmann T,Bartels R,Brandenburg K","J Biol Chem. 2007 May 18;282(20):14719-28. Epub 2007 Mar 27."
"1122","17389605","Rationale for the design of shortened derivatives of the NK-lysin-derived antimicrobial peptide NK-2 with improved activity against Gram-negative pathogens.","Andra J,Monreal D,Martinez de Tejada G,Olak C,Brezesinski G,Gomez SS,Goldmann T,Bartels R,Brandenburg K","J Biol Chem. 2007 May 18;282(20):14719-28. Epub 2007 Mar 27."
"1123","17389605","Rationale for the design of shortened derivatives of the NK-lysin-derived antimicrobial peptide NK-2 with improved activity against Gram-negative pathogens.","Andra J,Monreal D,Martinez de Tejada G,Olak C,Brezesinski G,Gomez SS,Goldmann T,Bartels R,Brandenburg K","J Biol Chem. 2007 May 18;282(20):14719-28. Epub 2007 Mar 27."
"1124","17394119","Alpha,beta-dehydrophenylalanine containing cecropin-melittin hybrid peptides: conformation and activity.","Mathur P,Jagannathan NR","J Pept Sci. 2007 Apr;13(4):253-62."
"1125","17394119","Alpha,beta-dehydrophenylalanine containing cecropin-melittin hybrid peptides: conformation and activity.","Mathur P,Jagannathan NR","J Pept Sci. 2007 Apr;13(4):253-62."
"1126","17394119","Alpha,beta-dehydrophenylalanine containing cecropin-melittin hybrid peptides: conformation and activity.","Mathur P,Jagannathan NR","J Pept Sci. 2007 Apr;13(4):253-62."
"1127","17394119","Alpha,beta-dehydrophenylalanine containing cecropin-melittin hybrid peptides: conformation and activity.","Mathur P,Jagannathan NR","J Pept Sci. 2007 Apr;13(4):253-62."
"1128","17451843","Peptide defenses of the Cascades frog Rana cascadae: implications for the evolutionary history of frogs of the Amerana species group.","Conlon JM,Al-Dhaheri A,Al-Mutawa E,Al-Kharrge R,Ahmed E,Kolodziejek J,Nowotny N, Nielsen, Per ,Nielsen PF","Peptides. 2007 Jun;28(6):1268-74. Epub 2007 Mar 27."
